Price,Area,No._of_Bedrooms,Resale,LandscapedGardens,IndoorGames,Intercom,SportsFacility,ClubHouse,24X7Security,PowerBackup,CarParking,Gasconnection,AC,Wifi,Children'splayarea,LiftAvailable,Total_Amenities,Price_per_sqft,Amenity_Score,Bedroom_Density,Location_Burari,Location_Dwarka Mor,Location_Jamia Nagar,Location_Noida,Location_Om Nagar,Location_Other,Location_Sector 10 Dwarka,Location_Sector 11 Dwarka,Location_Sector 12 Dwarka,Location_Sector 19 Dwarka,Location_Sector 22 Dwarka,Location_Sector 4 Dwarka,Location_Sector 6 Dwarka,Location_Uttam Nagar,Location_Vasant Kunj
9200000,1800,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5111.111111111111,0,0.0016666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12500000,1075,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11627.906976744185,0,0.0027906976744186047,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12500000,1300,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9615.384615384615,0,0.002307692307692308,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15500000,1100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14090.90909090909,0,0.0027272727272727275,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
170000000,1387,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122566.69069935112,0,0.0014419610670511895,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7500000,1530,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4901.9607843137255,0,0.00130718954248366,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
45000000,850,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52941.17647058824,0,0.002352941176470588,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2100000,1500,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.0,0,0.0033333333333333335,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
55000000,900,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61111.11111111111,0,0.0022222222222222222,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
55000000,422,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130331.75355450237,0,0.004739336492890996,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7500000,4506,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1664.4474034620505,0,0.0011096316023080338,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3200000,1500,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2133.3333333333335,0,0.002,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
100000000,2000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000.0,0,0.002,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
70000000,3015,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23217.247097844112,0,0.0026533996683250414,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
35000000,1620,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21604.938271604937,0,0.0012345679012345679,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
70000000,2500,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000.0,0,0.0016,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3500000,400,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8750.0,0,0.005,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3200000,420,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7619.047619047619,0,0.004761904761904762,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2200000,505,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4356.435643564357,0,0.0039603960396039604,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
60000000,1700,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35294.117647058825,0,0.001176470588235294,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
40000000,2200,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18181.81818181818,0,0.0018181818181818182,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
35000000,1800,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19444.444444444445,0,0.0016666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3500000,2500,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1400.0,0,0.0016,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2000000,440,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4545.454545454545,0,0.004545454545454545,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
60000000,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50000.0,0,0.0016666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20000000,1503,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13306.71989354624,0,0.0013306719893546241,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
200000000,1800,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111111.11111111111,0,0.0016666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
100000000,1300,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76923.07692307692,0,0.0015384615384615385,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2600000,500,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5200.0,0,0.004,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
60000000,1100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54545.454545454544,0,0.0018181818181818182,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
20000000,2000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10000.0,0,0.001,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
65000000,1000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,65000.0,0,0.002,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18000000,3123,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5763.688760806916,0,0.001280819724623759,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10700000,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8916.666666666666,0,0.0016666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
35000000,1550,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22580.645161290322,0,0.001935483870967742,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7000000,2500,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2800.0,0,0.0008,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
7500000,1700,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4411.764705882353,0,0.001176470588235294,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
9500000,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7916.666666666667,0,0.0016666666666666668,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
9000000,1100,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8181.818181818182,0,0.0027272727272727275,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
16000000,400,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000.0,0,0.005,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2200000,1100,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,0,0.0018181818181818182,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2200000,2322,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,947.4590869939707,0,0.0008613264427217916,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9000000,2322,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3875.968992248062,0,0.0008613264427217916,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
35000000,2250,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15555.555555555555,0,0.0022222222222222222,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
70000000,2500,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28000.0,0,0.0016,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3000000,1503,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1996.007984031936,0,0.0013306719893546241,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3000000,1206,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2487.5621890547263,0,0.001658374792703151,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6000000,2500,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400.0,0,0.0008,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
16000000,400,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40000.0,0,0.005,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
11000000,1450,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7586.206896551724,0,0.0020689655172413794,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
180000000,900,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200000.0,0,0.0033333333333333335,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6000000,2106,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2849.002849002849,0,0.001899335232668566,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2200000,1006,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2186.878727634195,0,0.0019880715705765406,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2000000,2322,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,861.3264427217915,0,0.0008613264427217916,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
16500000,1040,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15865.384615384615,0,0.0019230769230769232,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
20000000,1300,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15384.615384615385,0,0.002307692307692308,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
16000000,2000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8000.0,0,0.0015,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
20500000,1125,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18222.222222222223,0,0.0026666666666666666,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
25000000,1800,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13888.888888888889,0,0.0016666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4000000,1440,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2777.777777777778,0,0.0020833333333333333,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7000000,810,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8641.975308641975,0,0.0024691358024691358,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
10000000,1125,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8888.888888888889,0,0.0026666666666666666,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15500000,1175,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13191.489361702128,0,0.002553191489361702,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
8500000,1150,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7391.304347826087,0,0.0026086956521739132,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
26500000,720,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36805.555555555555,0,0.002777777777777778,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18000000,1850,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9729.72972972973,0,0.0016216216216216215,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3011000,1650,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1824.8484848484848,0,0.0018181818181818182,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2251000,495,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4547.474747474747,0,0.00404040404040404,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4800000,459,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10457.51633986928,0,0.004357298474945534,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6000000,945,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6349.206349206349,0,0.0031746031746031746,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4511000,918,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4913.943355119825,0,0.0032679738562091504,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2500000,945,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2645.5026455026455,0,0.0021164021164021165,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
4200000,504,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8333.333333333334,0,0.003968253968253968,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2551000,765,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3334.640522875817,0,0.00392156862745098,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2751000,459,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5993.464052287582,0,0.004357298474945534,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4011000,540,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7427.777777777777,0,0.003703703703703704,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2591000,800,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3238.75,0,0.00375,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3500000,600,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5833.333333333333,0,0.0033333333333333335,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2411000,720,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3348.6111111111113,0,0.004166666666666667,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2475000,520,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4759.615384615385,0,0.0038461538461538464,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4200000,600,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000.0,0,0.0033333333333333335,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5100000,765,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6666.666666666667,0,0.00392156862745098,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4800000,900,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5333.333333333333,0,0.0033333333333333335,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5311000,810,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6556.79012345679,0,0.003703703703703704,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2050000,990,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070.7070707070707,0,0.0030303030303030303,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2251000,495,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4547.474747474747,0,0.00404040404040404,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2200000,530,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4150.943396226415,0,0.0037735849056603774,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3565000,580,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6146.551724137931,0,0.0034482758620689655,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4759000,780,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6101.282051282052,0,0.0038461538461538464,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3211000,909,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3532.4532453245324,0,0.0033003300330033004,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3500000,675,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5185.185185185185,0,0.002962962962962963,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2621000,790,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3317.721518987342,0,0.0037974683544303796,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4151000,600,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6918.333333333333,0,0.0033333333333333335,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4800000,810,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5925.925925925926,0,0.003703703703703704,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2591000,954,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2715.9329140461214,0,0.0031446540880503146,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3500000,600,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5833.333333333333,0,0.0033333333333333335,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2411000,720,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3348.6111111111113,0,0.004166666666666667,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2475000,520,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4759.615384615385,0,0.0038461538461538464,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4200000,600,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7000.0,0,0.0033333333333333335,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5100000,765,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6666.666666666667,0,0.00392156862745098,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4800000,900,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5333.333333333333,0,0.0033333333333333335,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
5311000,810,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6556.79012345679,0,0.003703703703703704,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2050000,990,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2070.7070707070707,0,0.0030303030303030303,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2251000,495,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4547.474747474747,0,0.00404040404040404,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2200000,530,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4150.943396226415,0,0.0037735849056603774,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3565000,580,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6146.551724137931,0,0.0034482758620689655,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
4759000,780,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6101.282051282052,0,0.0038461538461538464,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3211000,909,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3532.4532453245324,0,0.0033003300330033004,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3500000,675,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5185.185185185185,0,0.002962962962962963,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
52500000,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43750.0,0,0.0016666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2000000,4500,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,444.44444444444446,0,0.0011111111111111111,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3500000,3000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1166.6666666666667,0,0.0006666666666666666,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6500000,2500,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600.0,0,0.0008,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6000000,1800,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333.3333333333335,0,0.0011111111111111111,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
2000000,1000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2000.0,0,0.002,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
35000000,556,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62949.640287769784,0,0.0035971223021582736,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2000000,1500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333.3333333333333,0,0.0006666666666666666,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2000000,400,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5000.0,0,0.005,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
3500000,1350,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2592.5925925925926,0,0.0014814814814814814,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
8000000,2700,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2962.962962962963,0,0.0022222222222222222,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
65000000,500,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130000.0,0,0.004,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
52500000,1800,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29166.666666666668,0,0.0016666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
55000000,4502,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12216.792536650377,0,0.0011106175033318525,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3500000,4501,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,777.6049766718507,0,0.001110864252388358,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
35000000,1000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,35000.0,0,0.002,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2000000,505,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3960.3960396039606,0,0.0039603960396039604,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
65000000,3000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21666.666666666668,0,0.0006666666666666666,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
3500000,1854,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1887.8101402373247,0,0.0016181229773462784,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
6500000,2500,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2600.0,0,0.0008,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
6000000,1800,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3333.3333333333335,0,0.0011111111111111111,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
30000000,1000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30000.0,0,0.002,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2000000,2700,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,740.7407407407408,0,0.0007407407407407407,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
2300000,1160,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1982.7586206896551,0,0.0017241379310344827,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
15000000,1400,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10714.285714285714,0,0.0014285714285714286,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
16000000,1980,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8080.80808080808,0,0.00202020202020202,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
7500000,645,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11627.906976744185,0,0.0031007751937984496,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
220000000,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183333.33333333334,0,0.0016666666666666668,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
13000000,2322,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5598.621877691645,0,0.0008613264427217916,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
30000000,2754,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10893.246187363835,0,0.0014524328249818446,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
5000000,2700,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851.851851851852,0,0.0007407407407407407,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
18500000,500,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37000.0,0,0.002,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
16700000,1800,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9277.777777777777,0,0.0016666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19400000,1800,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10777.777777777777,0,0.0016666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12000000,1800,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6666.666666666667,0,0.0016666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
26500000,1200,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22083.333333333332,0,0.0016666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
25000000,1950,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12820.51282051282,0,0.0015384615384615385,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
26000000,1950,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13333.333333333334,0,0.0015384615384615385,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
27200000,1950,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13948.71794871795,0,0.0015384615384615385,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
35500000,2450,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14489.795918367347,0,0.0012244897959183673,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
38000000,2450,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15510.204081632653,0,0.0012244897959183673,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
36500000,2450,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14897.959183673469,0,0.0012244897959183673,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
27500000,2450,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11224.489795918367,0,0.0012244897959183673,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
28500000,2450,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11632.65306122449,0,0.0012244897959183673,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
16700000,2450,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6816.326530612245,0,0.0012244897959183673,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
19400000,1800,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10777.777777777777,0,0.0016666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
12000000,1800,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6666.666666666667,0,0.0016666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
